gi|1023	25644	26013	R=10	-	25679	319	35
gi|1023	25062	25324	R=10	+	25275	213	34
gi|1011	6658	6807	R=10	-	6675	117	17
gi|1011	6213	6327	R=10	+	6294	81	18
gi|999	31026	31301	R=10	-	31060	226	34
gi|999	30257	30706	R=10	+	30656	399	35
gi|965	11208	11365	R=10	-	11233	117	25
gi|965	10761	10875	R=10	+	10842	81	18
gi|959	1906	2341	R=10	+	2299	393	27
gi|944	16893	17007	R=10	-	16911	81	18
gi|938	39435	39549	R=10	-	39453	81	18
gi|938	38862	38970	R=10	+	38940	78	15
gi|938	8865	9314	R=10	-	8900	399	35
gi|938	8270	8545	R=10	+	8496	226	34
gi|937	21683	21797	R=10	-	21701	81	18
gi|937	21193	21350	R=10	+	21310	117	25
gi|924	7675	7824	R=10	-	7692	117	17
gi|924	7232	7346	R=10	+	7313	81	18
gi|917	6293	6568	R=10	-	6327	226	34
gi|917	5524	5973	R=10	+	5923	399	35
gi|903	39360	39809	R=10	+	39759	399	35
gi|897	39554	39714	R=10	+	39672	118	27
gi|886	27722	27879	R=10	-	27746	118	24
gi|874	7577	8026	R=10	-	7612	399	35
gi|874	6981	7256	R=10	+	7207	226	34
gi|845	10119	10276	R=10	-	10144	117	25
gi|845	7802	7916	R=10	+	7883	81	18
gi|841	18080	18521	R=10	+	18479	399	27
gi|831	24933	25208	R=10	-	24967	226	34
gi|831	24164	24613	R=10	+	24563	399	35
gi|822	35160	35309	R=10	-	35177	117	17
gi|822	34717	34831	R=10	+	34798	81	18
gi|821	29484	29933	R=10	+	29883	399	35
gi|821	2017	2292	R=10	-	2051	226	34
gi|821	1248	1697	R=10	+	1647	399	35
gi|821	37	486	R=10	-	72	399	35
gi|806	20079	20424	R=10	-	20114	295	35
gi|806	19484	19759	R=10	+	19710	226	34
gi|798	38427	38561	R=10	+	38527	100	19
gi|798	38256	38390	R=10	-	38275	100	19
gi|794	16553	17002	R=10	-	16588	399	35
gi|757	24917	25060	R=10	+	25030	113	15
gi|755	25295	25409	R=10	-	25313	81	18
gi|755	24806	24963	R=10	+	24923	117	25
gi|691	18007	18141	R=10	+	18107	100	19
gi|691	17836	17970	R=10	-	17855	100	19
gi|688	6458	6572	R=10	-	6476	81	18
gi|688	5402	5851	R=10	-	5437	399	35
gi|688	4788	5063	R=10	+	5014	226	34
gi|685	6492	6767	R=10	-	6526	226	34
gi|685	5732	6181	R=10	+	6131	399	35
gi|684	35528	35642	R=10	-	35546	81	18
gi|684	35039	35196	R=10	+	35156	117	25
gi|677	38013	38173	R=10	-	38040	118	27
gi|677	36035	36310	R=10	-	36069	226	34
gi|677	35266	35715	R=10	+	35665	399	35
gi|668	13387	13554	R=10	-	13421	118	34
gi|668	12936	13096	R=10	+	13054	118	27
gi|668	6345	6479	R=10	+	6445	100	19
gi|668	6174	6308	R=10	-	6193	100	19
gi|666	20563	20677	R=10	-	20581	81	18
gi|666	20074	20231	R=10	+	20191	117	25
gi|655	25456	25613	R=10	-	25481	117	25
gi|655	25011	25139	R=10	+	25092	81	32
gi|651	16093	16368	R=10	+	16319	226	34
gi|618	24625	24739	R=10	-	24643	81	18
gi|618	24135	24292	R=10	+	24252	117	25
gi|604	12996	13163	R=10	+	13114	118	34
gi|598	8927	9065	R=10	+	9031	104	19
gi|598	8759	8893	R=10	-	8778	100	19
gi|593	15803	15952	R=10	-	15820	117	17
gi|593	15360	15487	R=10	+	15441	81	31
gi|582	21343	21451	R=10	+	21421	78	15
gi|582	20453	20902	R=10	+	20852	399	35
gi|576	38037	38312	R=10	-	38071	226	34
gi|576	37268	37717	R=10	+	37667	399	35
gi|562	10597	11046	R=10	-	10632	399	35
gi|562	10002	10277	R=10	+	10228	226	34
gi|555	13189	13638	R=10	+	13588	399	35
gi|546	26691	26851	R=10	-	26718	118	27
gi|546	4565	4733	R=10	+	4684	119	34
gi|540	39442	39717	R=10	+	39668	226	34
gi|527	7043	7305	R=10	-	7077	213	34
gi|527	5189	5638	R=10	+	5588	399	35
gi|525	11365	11640	R=10	-	11399	226	34
gi|525	10596	11045	R=10	+	10995	399	35
gi|514	34496	34771	R=10	-	34530	226	34
gi|514	33734	34183	R=10	+	34133	399	35
gi|507	4917	5192	R=10	-	4951	226	34
gi|507	4148	4589	R=10	+	4547	399	27
gi|496	32003	32278	R=10	-	32037	226	34
gi|496	28899	29348	R=10	+	29298	399	35
gi|496	27168	27282	R=10	-	27186	81	18
gi|496	26596	26704	R=10	+	26674	78	15
gi|478	27223	27337	R=10	-	27241	81	18
gi|478	25016	25173	R=10	+	25133	117	25
gi|478	4	171	R=10	-	38	118	34
gi|475	36480	36629	R=10	-	36497	117	17
gi|475	36037	36151	R=10	+	36118	81	18
gi|438	25799	26074	R=10	-	25833	226	34
gi|438	25029	25479	R=10	+	25429	400	35
gi|424	2794	2952	R=10	-	2819	118	25
gi|424	1858	1986	R=10	+	1939	81	32
gi|404	26638	26913	R=10	-	26672	226	34
gi|404	25974	26325	R=10	+	26283	309	27
gi|399	19303	19463	R=10	-	19330	118	27
gi|399	18157	18305	R=10	+	18275	118	15
gi|399	4527	4694	R=10	-	4561	118	34
gi|399	4077	4237	R=10	+	4195	118	27
gi|366	32552	32699	R=10	-	32566	118	14
gi|366	32074	32241	R=10	+	32192	118	34
gi|344	21478	21753	R=10	-	21512	226	34
gi|340	16705	16980	R=10	-	16739	226	34
gi|340	15936	16385	R=10	+	16335	399	35
gi|298	3918	4032	R=10	-	3936	81	18
gi|298	3429	3586	R=10	+	3546	117	25
gi|295	6307	6441	R=10	+	6407	100	19
gi|295	6135	6269	R=10	-	6154	100	19
gi|271	2361	2636	R=10	-	2395	226	34
gi|269	32104	32261	R=10	-	32129	117	25
gi|269	30577	30691	R=10	+	30658	81	18
gi|268	9208	9483	R=10	-	9242	226	34
gi|268	8439	8888	R=10	+	8838	399	35
gi|235	24087	24536	R=10	-	24122	399	35
gi|235	23492	23767	R=10	+	23718	226	34
gi|220	25397	25528	R=10	-	25427	86	30
gi|220	25204	25348	R=10	+	25315	111	18
gi|212	27916	28357	R=10	+	28315	399	27
gi|179	3081	3356	R=10	-	3115	226	34
gi|179	2312	2761	R=10	+	2711	399	35
gi|176	16019	16129	R=10	-	16034	80	15
gi|176	15515	15663	R=10	+	15632	117	16
gi|167	355	512	R=10	-	380	117	25
gi|164	29697	29946	R=10	-	29731	200	34
gi|164	28928	29377	R=10	+	29327	399	35
gi|156	26203	26317	R=10	-	26221	81	18
gi|156	25630	25738	R=10	+	25708	78	15
gi|154	14995	15129	R=10	+	15095	100	19
gi|154	14824	14958	R=10	-	14843	100	19
gi|151	2315	2472	R=10	-	2340	117	25
gi|140	17600	17734	R=10	+	17700	100	19
gi|140	7138	7272	R=10	+	7238	100	19
gi|140	6967	7101	R=10	-	6986	100	19
gi|123	11768	12217	R=10	-	11803	399	35
gi|123	10150	10425	R=10	+	10376	226	34
gi|89	10336	10450	R=10	-	10354	81	18
gi|89	9762	9870	R=10	+	9840	78	15
gi|87	29620	29729	R=10	-	29633	81	13
gi|87	29126	29283	R=10	+	29243	117	25
gi|78	33913	34062	R=10	-	33930	117	17
gi|78	33470	33584	R=10	+	33551	81	18
gi|76	30636	30911	R=10	-	30670	226	34
gi|76	29867	30316	R=10	+	30266	399	35
gi|71	6741	7190	R=10	-	6776	399	35
gi|71	6146	6421	R=10	+	6372	226	34
gi|65	20501	20942	R=10	-	20528	399	27
gi|65	19898	20173	R=10	+	20124	226	34
gi|56	6146	6421	R=10	-	6180	226	34
gi|56	5386	5833	R=10	+	5783	397	35
gi|56	2693	2968	R=10	-	2727	226	34
gi|56	1924	2373	R=10	+	2323	399	35
gi|54	23519	23633	R=10	-	23537	81	18
gi|43	34362	34510	R=10	-	34379	116	17
gi|43	30660	30809	R=10	-	30677	117	17
gi|43	30217	30331	R=10	+	30298	81	18
gi|41	31564	32013	R=10	-	31599	399	35
gi|41	30969	31244	R=10	+	31195	226	34
gi|32	30075	30209	R=10	+	30175	100	19
gi|32	29897	30031	R=10	-	29916	100	19
gi|25	22915	23190	R=10	+	23141	226	34
gi|9	32646	33095	R=10	-	32681	399	35
gi|9	32058	32333	R=10	+	32284	226	34
gi|1	39699	39847	R=10	+	39817	118	15
gi|1044	36402	37201	R=11	-	37066	120	664
gi|1044	35013	35711	R=11	-	35631	65	618
gi|1044	31101	31392	R=11	-	31352	25	251
gi|1040	11166	11789	R=11	-	11707	67	541
gi|1040	9789	10134	R=11	-	10094	25	305
gi|1020	4386	5185	R=11	-	5050	120	664
gi|1020	2998	3695	R=11	-	3615	65	617
gi|1000	21695	22494	R=11	-	22359	120	664
gi|1000	20306	21004	R=11	-	20924	65	618
gi|1000	16397	16684	R=11	-	16644	25	247
gi|994	11159	11781	R=11	-	11699	67	540
gi|994	9780	10125	R=11	-	10085	25	305
gi|992	11146	24988	R=11	-	21143	3830	9997
gi|985	37089	37888	R=11	-	37753	120	664
gi|985	35700	36398	R=11	-	36318	65	618
gi|985	31791	32078	R=11	-	32038	25	247
gi|972	1062	1685	R=11	-	1603	67	541
gi|969	20587	30601	R=11	+	20587	0	9999
gi|949	260	16102	R=11	-	6088	9999	5828
gi|927	4467	4754	R=11	+	4492	25	247
gi|927	114	808	R=11	+	177	63	616
gi|918	33917	34345	R=11	+	33987	70	343
gi|876	1122	4214	R=11	-	2963	1236	1841
gi|867	10474	10881	R=11	+	10541	67	325
gi|835	33304	34099	R=11	-	33965	119	661
gi|835	31915	32613	R=11	-	32533	65	618
gi|835	28002	28293	R=11	-	28253	25	251
gi|824	5933	17173	R=11	-	15922	1236	9989
gi|815	13575	14198	R=11	-	14116	67	541
gi|815	12198	12543	R=11	-	12503	25	305
gi|792	11738	12166	R=11	-	12084	67	346
gi|770	8529	9162	R=11	-	9027	120	498
gi|770	6881	7671	R=11	-	7591	65	710
gi|770	3028	3319	R=11	-	3279	25	251
gi|751	39831	40630	R=11	-	40495	120	664
gi|751	38442	39140	R=11	-	39060	65	618
gi|751	34533	34820	R=11	-	34780	25	247
gi|700	19680	19971	R=11	-	19931	25	251
gi|663	21254	21599	R=11	+	21279	25	305
gi|663	19599	20222	R=11	+	19666	67	541
gi|656	20255	20600	R=11	+	20280	25	305
gi|656	18598	19044	R=11	+	18665	67	364
gi|653	-2	11478	R=11	-	1465	9998	1467
gi|647	13621	14244	R=11	-	14162	67	541
gi|647	12246	12591	R=11	-	12551	25	305
gi|641	17048	35989	R=11	+	27047	9999	8927
gi|629	35174	35602	R=11	-	35517	70	343
gi|629	29582	30010	R=11	-	29925	70	343
gi|619	12357	23069	R=11	+	21213	8856	1841
gi|616	9876	10675	R=11	-	10540	120	664
gi|616	8487	9185	R=11	-	9105	65	618
gi|616	4545	4832	R=11	-	4792	25	247
gi|599	2083	2374	R=11	+	2108	25	251
gi|594	26229	27027	R=11	-	26892	120	663
gi|594	24840	25538	R=11	-	25458	65	618
gi|594	20931	21218	R=11	-	21178	25	247
gi|589	40570	45455	R=11	+	41806	1236	3634
gi|571	-5	10912	R=11	+	9055	9060	1842
gi|559	6242	7041	R=11	-	6906	120	664
gi|559	4853	5551	R=11	-	5471	65	618
gi|559	942	1233	R=11	-	1193	25	251
gi|536	2828	3173	R=11	+	2853	25	305
gi|536	1173	1796	R=11	+	1240	67	541
gi|502	4527	4813	R=11	+	4552	25	246
gi|502	214	1003	R=11	+	279	65	709
gi|499	24717	25008	R=11	+	24742	25	251
gi|499	20397	21095	R=11	+	20462	65	618
gi|499	18907	19706	R=11	+	19027	120	664
gi|491	483	19358	R=11	+	9340	8857	10003
gi|477	10539	21791	R=11	-	20540	1236	10001
gi|462	7822	8109	R=11	+	7847	25	247
gi|462	3502	4200	R=11	+	3567	65	618
gi|462	2012	2811	R=11	+	2132	120	664
gi|453	15338	16137	R=11	-	16002	120	664
gi|453	13949	14647	R=11	-	14567	65	618
gi|453	10006	10293	R=11	-	10253	25	247
gi|448	14421	34429	R=11	+	24418	9997	9996
gi|447	13059	14916	R=11	+	13059	0	1842
gi|440	21135	21934	R=11	-	21799	120	664
gi|440	19746	20444	R=11	-	20364	65	618
gi|440	15800	16090	R=11	-	16050	25	250
gi|432	16977	17776	R=11	-	17641	120	664
gi|432	15588	16286	R=11	-	16206	65	618
gi|432	11680	11967	R=11	-	11927	25	247
gi|414	-2	10717	R=11	-	9466	1236	9468
gi|409	18343	18771	R=11	-	18689	67	346
gi|409	1559	1985	R=11	-	1901	69	342
gi|374	6495	18347	R=11	-	8336	9996	1841
gi|341	38377	41470	R=11	+	39613	1236	1842
gi|336	46429	46774	R=11	-	46734	25	305
gi|317	2100	2387	R=11	+	2125	25	247
gi|302	16942	17229	R=11	+	16967	25	247
gi|302	12624	13322	R=11	+	12689	65	618
gi|302	11134	11933	R=11	+	11254	120	664
gi|282	2	12166	R=11	-	2152	9999	2150
gi|233	26007	26806	R=11	-	26671	120	664
gi|233	24618	25316	R=11	-	25236	65	618
gi|233	20707	20994	R=11	-	20954	25	247
gi|232	13925	32425	R=11	-	22415	9995	8490
gi|216	21007	23409	R=11	+	22242	1235	1152
gi|211	22316	23115	R=11	-	22980	120	664
gi|211	20927	21625	R=11	-	21545	65	618
gi|211	16978	17269	R=11	-	17229	25	251
gi|193	13675	20948	R=11	-	15516	5417	1841
gi|191	39535	40611	R=11	+	39535	0	1061
gi|186	14923	15369	R=11	-	15287	67	364
gi|186	13368	13713	R=11	-	13673	25	305
gi|184	1	14641	R=11	-	9448	5178	9447
gi|157	12674	15767	R=11	-	14516	1236	1842
gi|149	30996	39113	R=11	+	30996	0	8102
gi|137	10694	11317	R=11	-	11235	67	541
gi|137	9317	9662	R=11	-	9622	25	305
gi|100	15734	16533	R=11	-	16398	120	664
gi|100	14345	15043	R=11	-	14963	65	618
gi|100	10432	10723	R=11	-	10683	25	251
gi|95	4891	5178	R=11	+	4916	25	247
gi|95	575	1273	R=11	+	640	65	618
gi|94	28201	28488	R=11	+	28226	25	247
gi|94	23879	24577	R=11	+	23944	65	618
gi|94	22389	23188	R=11	+	22509	120	664
gi|51	4521	15771	R=11	-	14520	1236	9999
gi|36	10682	11109	R=11	-	11027	67	345
gi|28	19869	20668	R=11	-	20533	120	664
gi|28	18480	19178	R=11	-	19098	65	618
gi|28	14568	14859	R=11	-	14819	25	251
gi|21	22700	22991	R=11	+	22725	25	251
gi|21	18379	19077	R=11	+	18444	65	618
gi|21	16890	17688	R=11	+	17010	120	663
gi|1035	24616	30136	R=12	+	29922	5306	199
gi|1035	22921	30136	R=12	+	23190	269	6931
gi|1031	11590	18807	R=12	-	18522	270	6932
gi|1031	11590	18807	R=12	-	11788	7004	198
gi|1031	2160	2475	R=12	-	2190	270	30
gi|1023	12541	16932	R=12	-	16645	272	4104
gi|1011	11061	16091	R=12	+	15925	4864	151
gi|1011	8924	11055	R=12	+	9196	272	1844
gi|1008	35972	36458	R=12	-	36173	270	201
gi|1008	35481	35880	R=12	+	35663	182	202
gi|1008	28676	30807	R=12	+	28947	271	1845
gi|991	5921	9039	R=12	+	8825	2904	199
gi|991	388	5915	R=12	+	5701	5313	199
gi|941	14622	21836	R=12	+	21624	7002	197
gi|941	14622	21836	R=12	+	14891	269	6930
gi|938	37545	38059	R=12	-	37772	272	227
gi|938	25502	25849	R=12	-	25703	131	201
gi|937	24077	31297	R=12	+	31082	7005	200
gi|937	24077	31297	R=12	+	24347	270	6935
gi|906	38342	40077	R=12	-	39997	65	1655
gi|906	25071	25411	R=12	-	25270	126	199
gi|882	38333	39132	R=12	-	38848	269	515
gi|882	25610	26372	R=12	-	25810	547	200
gi|864	5688	10644	R=12	+	10431	4743	198
gi|864	3435	5694	R=12	+	3715	280	1964
gi|853	30113	37331	R=12	+	37119	7006	197
gi|853	30113	37331	R=12	+	30382	269	6934
gi|830	12637	18065	R=12	+	17844	5207	206
gi|830	10851	12651	R=12	+	11120	269	1516
gi|823	23663	24177	R=12	+	23932	269	230
gi|823	22245	23084	R=12	-	22799	270	554
gi|798	4492	4982	R=12	-	4698	269	206
gi|774	36649	40171	R=12	-	36847	3309	198
gi|774	7861	14872	R=12	-	14587	270	6726
gi|774	1077	2948	R=12	-	2663	270	1586
gi|755	28989	31895	R=12	+	31678	2689	202
gi|755	23518	24316	R=12	+	23787	269	514
gi|741	30093	30400	R=12	-	30292	93	199
gi|726	39180	39988	R=12	-	39703	270	523
gi|726	26385	26699	R=12	+	26655	270	29
gi|716	38021	38578	R=12	-	38293	270	272
gi|714	2056	7170	R=12	+	6922	4866	233
gi|714	1	5160	R=12	+	179	178	4966
gi|707	1	3762	R=12	+	3550	3549	197
gi|696	-2	2750	R=12	+	2535	2537	200
gi|689	2066	7546	R=12	+	7335	5269	196
gi|689	341	2038	R=12	+	616	275	1407
gi|684	19112	19425	R=12	-	19139	271	27
gi|684	8828	12000	R=12	-	9030	2955	202
gi|681	34937	35440	R=12	-	35144	281	207
gi|678	3093	3498	R=12	-	3293	190	200
gi|667	528	7648	R=12	+	7531	7003	102
gi|667	528	7648	R=12	+	797	269	6836
gi|666	26494	27293	R=12	-	27009	269	515
gi|658	34734	37715	R=12	+	37497	2763	203
gi|658	27354	34573	R=12	+	34361	7007	197
gi|658	27354	34573	R=12	+	27623	269	6935
gi|658	23903	24562	R=12	+	24172	269	375
gi|655	28268	28991	R=12	-	28369	607	101
gi|637	33617	40121	R=12	-	33814	6292	197
gi|593	7713	14930	R=12	+	14718	7005	197
gi|593	7713	14930	R=12	+	7982	269	6933
gi|592	37808	40000	R=12	-	39781	204	1973
gi|592	32855	38262	R=12	-	33052	5195	197
gi|576	12963	19064	R=12	+	18850	5887	199
gi|576	11832	12965	R=12	+	12102	270	848
gi|576	5278	11691	R=12	+	11476	6198	200
gi|576	4461	5264	R=12	+	4731	270	518
gi|569	19415	26631	R=12	+	26419	7004	197
gi|569	19415	26631	R=12	+	19684	269	6932
gi|565	7492	7984	R=12	+	7762	270	207
gi|561	38301	39083	R=12	-	38801	267	500
gi|561	29882	30720	R=12	-	30435	270	553
gi|561	11115	15374	R=12	-	11318	4041	203
gi|553	19411	26630	R=12	-	26346	269	6935
gi|553	19406	26630	R=12	-	19608	7007	202
gi|546	25654	26174	R=12	-	25885	274	231
gi|546	16968	18109	R=12	-	17169	925	201
gi|545	26126	26612	R=12	-	26325	272	199
gi|539	30485	31285	R=12	+	30755	270	515
gi|521	1	2373	R=12	+	2157	2156	201
gi|517	20031	25502	R=12	+	25336	5305	151
gi|517	18320	18832	R=12	+	18590	270	227
gi|516	38766	39561	R=12	+	39034	268	512
gi|478	3021	8384	R=12	+	8172	5151	197
gi|478	553	2408	R=12	+	824	271	1569
gi|464	30910	31907	R=12	+	31820	910	72
gi|464	23108	29219	R=12	+	23373	265	5831
gi|456	1	4719	R=12	+	4507	4506	197
gi|454	35615	36118	R=12	+	35884	269	219
gi|449	6208	12619	R=12	+	12406	6198	198
gi|449	5389	6189	R=12	+	5659	270	515
gi|449	2466	4597	R=12	-	4313	269	1847
gi|411	5357	7064	R=12	-	6780	269	1423
gi|411	0	5364	R=12	-	51	5298	51
gi|387	1171	2117	R=12	+	1903	732	199
gi|361	6819	14039	R=12	-	13753	271	6934
gi|361	6819	14037	R=12	-	7016	7006	197
gi|357	34797	35042	R=12	-	34893	134	96
gi|357	1255	8470	R=12	-	8186	269	6931
gi|357	1255	8470	R=12	-	1452	7003	197
gi|353	37751	38410	R=12	-	38126	269	375
gi|353	17244	19337	R=12	-	17267	2055	23
gi|327	28907	36125	R=12	-	35841	269	6934
gi|327	28907	36125	R=12	-	29103	7007	196
gi|307	35610	36737	R=12	+	36522	912	200
gi|307	28375	29034	R=12	+	28644	269	375
gi|281	25457	32673	R=12	-	32389	269	6932
gi|281	25453	32673	R=12	-	25654	7004	201
gi|280	27525	32606	R=12	+	32390	4865	201
gi|280	25377	26037	R=12	+	25647	270	375
gi|280	6808	7293	R=12	-	7009	269	201
gi|277	20816	24205	R=12	-	21016	3174	200
gi|254	15215	15774	R=12	-	15490	269	275
gi|235	27743	33301	R=12	+	33089	5346	197
gi|235	26089	33301	R=12	+	26359	270	6927
gi|234	4689	9032	R=12	-	4703	4314	14
gi|224	13129	13488	R=12	+	13402	273	71
gi|212	28494	28882	R=12	-	28597	270	103
gi|208	38847	39320	R=12	+	39101	254	204
gi|200	38850	40147	R=12	+	39120	270	1012
gi|200	34744	35542	R=12	+	35013	269	514
gi|199	28809	33878	R=12	+	33661	4852	202
gi|199	26656	33877	R=12	+	26925	269	6937
gi|199	22425	25137	R=12	+	24922	2497	200
gi|190	36562	40021	R=12	+	36833	271	3173
gi|190	27818	28140	R=12	-	28018	107	200
gi|176	27524	27905	R=12	-	27624	266	100
gi|165	24141	24665	R=12	+	24411	270	239
gi|165	-6	869	R=12	+	648	654	206
gi|154	738	1323	R=12	-	1031	277	293
gi|150	20308	23289	R=12	+	23072	2764	202
gi|133	37936	38147	R=12	+	38035	99	97
gi|133	25994	33225	R=12	+	33000	7006	210
gi|133	25994	33213	R=12	+	26263	269	6935
gi|131	17468	18274	R=12	-	17983	276	515
gi|131	11035	17449	R=12	-	11234	6200	199
gi|131	10504	10813	R=12	-	10703	95	199
gi|131	1	988	R=12	+	776	775	197
gi|128	1	3583	R=12	-	3294	274	3293
gi|123	32447	39666	R=12	+	39454	7007	197
gi|123	32440	39666	R=12	+	32716	276	6935
gi|123	17578	22904	R=12	-	22614	275	5036
gi|123	15647	17581	R=12	-	15844	1722	197
gi|97	27887	33133	R=12	-	32848	270	4961
gi|97	24075	26049	R=12	-	24273	1761	198
gi|88	2921	3309	R=12	+	3190	269	104
gi|78	29563	31236	R=12	-	30952	269	1389
gi|78	24009	30432	R=12	-	24207	6210	198
gi|77	39443	40130	R=12	+	39712	269	403
gi|77	38416	38901	R=12	-	38617	269	201
gi|74	24904	28257	R=12	+	28039	3135	203
gi|74	20451	24316	R=12	+	20718	267	3583
gi|73	2687	3486	R=12	-	3201	270	514
gi|68	1634	1916	R=12	+	1727	93	174
gi|60	16005	16808	R=12	-	16521	272	516
gi|60	9064	14142	R=12	-	9265	4862	201
gi|56	28522	28910	R=12	+	28791	269	104
gi|54	28827	34372	R=12	+	34158	5331	199
gi|54	27156	34372	R=12	+	27425	269	6932
gi|54	13607	20017	R=12	+	19805	6198	197
gi|54	12791	13588	R=12	+	13060	269	513
gi|54	7879	8678	R=12	-	8394	269	515
gi|54	1998	3688	R=12	-	3403	270	1405
gi|37	30911	32599	R=12	-	32315	269	1404
gi|37	25403	30747	R=12	-	25597	5135	194
gi|35	8498	14922	R=12	+	14708	6210	199
gi|35	7693	9410	R=12	+	7964	271	1431
gi|25	21053	21544	R=12	+	21323	270	206
gi|1030	32385	32596	R=13	-	32486	95	101
gi|1030	30447	30697	R=13	+	30549	102	133
gi|1030	28445	28644	R=13	-	28533	96	88
gi|1029	37954	38547	R=13	-	38131	401	177
gi|1029	10404	10603	R=13	+	10500	96	88
gi|1023	25299	25625	R=13	+	25477	178	133
gi|1011	6398	6611	R=13	+	6495	97	101
gi|1011	2346	3184	R=13	+	2967	621	202
gi|999	30725	31051	R=13	-	30858	178	133
gi|991	9049	10121	R=13	-	9485	621	436
gi|979	22631	23504	R=13	-	22869	620	238
gi|965	10946	11158	R=13	+	11042	96	101
gi|959	5535	5889	R=13	-	5717	157	182
gi|959	2368	2619	R=13	-	2500	104	132
gi|951	26257	26748	R=13	+	26531	274	202
gi|944	16611	16818	R=13	-	16712	91	101
gi|943	24990	26063	R=13	-	25428	620	438
gi|938	39153	39364	R=13	-	39254	95	101
gi|938	8520	8846	R=13	+	8698	178	133
gi|924	7417	7628	R=13	+	7512	95	101
gi|917	5992	6318	R=13	-	6125	178	133
gi|917	2463	3405	R=13	+	3084	621	306
gi|915	11120	11525	R=13	+	11205	85	305
gi|903	39828	39990	R=13	-	39961	14	133
gi|903	27768	28306	R=13	-	28206	85	438
gi|897	39735	39933	R=13	-	39823	95	88
gi|893	8282	9356	R=13	+	8903	621	438
gi|886	27549	27663	R=13	+	27568	19	80
gi|886	22520	22905	R=13	+	22604	84	286
gi|883	38545	39513	R=13	+	39060	515	438
gi|879	1	508	R=13	-	232	261	231
gi|874	7231	7558	R=13	+	7410	179	133
gi|847	17747	18821	R=13	-	18185	621	438
gi|845	9851	10069	R=13	+	9953	102	101
gi|841	18548	18874	R=13	-	18681	178	133
gi|841	723	1793	R=13	-	1159	619	436
gi|831	24632	24958	R=13	-	24765	178	133
gi|822	34902	35113	R=13	+	34997	95	101
gi|821	29980	30186	R=13	-	30085	86	105
gi|821	1716	2042	R=13	-	1849	178	133
gi|813	9520	10430	R=13	+	10140	620	275
gi|806	19734	20060	R=13	+	19912	178	133
gi|794	16208	16534	R=13	+	16386	178	133
gi|779	38420	38935	R=13	+	38484	64	436
gi|778	22654	23728	R=13	+	23275	621	438
gi|757	25139	25325	R=13	-	25219	91	80
gi|755	25013	25224	R=13	-	25114	95	101
gi|716	1	850	R=13	-	215	620	214
gi|714	12532	12886	R=13	-	12714	157	182
gi|705	7539	8199	R=13	+	8159	620	25
gi|688	5038	5364	R=13	+	5216	178	133
gi|685	6200	6450	R=13	-	6333	102	133
gi|684	35246	35457	R=13	-	35347	95	101
gi|678	1249	2321	R=13	+	1870	621	436
gi|677	37793	37992	R=13	+	37889	96	88
gi|677	35734	36060	R=13	-	35867	178	133
gi|668	13117	13316	R=13	-	13205	96	88
gi|666	20281	20492	R=13	-	20382	95	101
gi|651	16343	16641	R=13	+	16521	178	105
gi|618	24342	24554	R=13	-	24443	96	101
gi|604	13234	13433	R=13	+	13330	96	88
gi|593	15545	15756	R=13	+	15640	95	101
gi|584	7911	8984	R=13	+	8533	622	436
gi|582	21635	21846	R=13	-	21736	95	101
gi|582	20921	21096	R=13	-	21054	27	133
gi|578	17699	17816	R=13	+	17777	78	24
gi|576	37736	38062	R=13	-	37869	178	133
gi|562	10252	10578	R=13	+	10430	178	133
gi|555	13657	13893	R=13	-	13790	88	133
gi|546	26550	26670	R=13	+	26567	17	88
gi|545	39259	39621	R=13	-	39544	62	285
gi|540	39692	39990	R=13	+	39870	178	105
gi|539	8250	9324	R=13	-	8688	621	438
gi|527	5657	5909	R=13	-	5790	104	133
gi|525	29778	30491	R=13	+	30274	496	202
gi|525	11064	11390	R=13	-	11197	178	133
gi|523	1523	2594	R=13	+	2143	620	436
gi|522	3714	4787	R=13	+	4334	620	438
gi|516	14157	14451	R=13	-	14339	97	182
gi|514	34201	34454	R=13	-	34335	104	134
gi|508	34619	35690	R=13	-	35055	620	436
gi|507	5241	6315	R=13	-	5679	621	438
gi|507	4616	4942	R=13	-	4749	178	133
gi|496	29367	29544	R=13	-	29500	29	133
gi|496	26888	27099	R=13	-	26989	95	101
gi|478	25223	25434	R=13	-	25324	95	101
gi|475	36222	36433	R=13	+	36317	95	101
gi|468	39517	40183	R=13	+	40139	622	29
gi|457	36679	37033	R=13	-	36861	157	182
gi|456	7340	8414	R=13	+	7961	621	438
gi|456	4864	5936	R=13	+	5483	619	438
gi|441	9535	10604	R=13	+	10156	621	433
gi|438	25498	25824	R=13	-	25631	178	133
gi|426	36269	37342	R=13	-	36707	620	438
gi|421	23637	24710	R=13	-	24075	620	438
gi|404	26352	26601	R=13	-	26485	101	133
gi|401	25526	26119	R=13	-	25703	401	177
gi|399	19155	19282	R=13	+	19179	24	88
gi|399	15306	16378	R=13	-	15744	619	438
gi|399	4258	4456	R=13	-	4346	95	88
gi|375	34681	35755	R=13	+	35302	621	438
gi|367	12126	13199	R=13	+	12748	622	436
gi|366	32318	32517	R=13	+	32414	96	88
gi|366	28107	28816	R=13	+	28618	511	183
gi|344	21177	21503	R=13	-	21310	178	133
gi|340	16404	16730	R=13	-	16537	178	133
gi|316	14105	14698	R=13	-	14282	401	177
